Q1,T1,spT1,kc,ki,kd,error,errorI,errorD,Modo,time
0.0,32.25,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16:15:56.084
0.0,32.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16:16:01.645
0.0,32.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16:16:07.206
0.0,32.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16:16:12.767
0.0,32.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16:16:18.328
0.0,32.75,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16:16:23.889
0.0,32.5,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16:16:35.906
0.0,32.5,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16:16:40.912
0.0,32.5,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16:16:45.918
0.0,32.5,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16:16:50.932
0.0,32.5,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16:16:55.939
0.0,32.5,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16:17:00.946
0.0,32.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16:17:05.950
0.0,32.75,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16:17:10.957
0.0,32.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16:17:15.962
0.0,32.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16:17:20.968
0.0,32.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16:17:25.974
0.0,32.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16:17:30.980
0.0,32.5,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16:17:35.985
0.0,32.5,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16:17:40.991
0.0,32.75,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16:17:45.996
0.0,32.75,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16:17:51.001
0.0,32.5,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16:17:56.010
0.0,32.5,150.0,10.0,0.5,300.0,0.0,0.0,0.0,1,16:18:01.020
0.0,32.75,150.0,10.0,0.5,300.0,0.0,0.0,0.0,1,16:18:06.027
