Q1,T1,spT1,kc,ki,kd,error,errorI,errorD,Modo,time
0.0,32.75,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15:07:57.200
0.0,32.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15:07:57.908
0.0,32.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15:07:58.614
0.0,32.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15:07:59.321
0.0,32.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15:08:00.028
0.0,32.25,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15:08:00.735
0.0,32.75,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15:08:01.441
0.0,32.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15:08:02.148
0.0,32.25,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,15:08:03.547
0.0,32.25,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,15:08:04.255
0.0,32.25,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,15:08:04.961
