Q1,T1,spT1,kc,ki,kd,error,errorI,errorD,Modo,time
0.0,32.25,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15:16:14.237
0.0,32.75,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15:16:14.944
0.0,32.25,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15:16:15.651
0.0,32.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15:16:16.357
0.0,32.75,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15:16:17.064
0.0,32.75,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15:16:17.770
0.0,32.25,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15:16:18.477
0.0,32.75,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15:16:19.183
0.0,32.75,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15:16:19.890
0.0,32.75,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15:16:20.597
0.0,32.75,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15:16:21.303
0.0,33.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15:16:22.010
0.0,32.75,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15:16:22.717
0.0,32.75,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15:16:23.423
0.0,32.75,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15:16:24.130
0.0,32.25,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15:16:24.837
0.0,32.75,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15:16:25.544
0.0,33.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15:16:26.250
0.0,32.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15:16:26.957
0.0,33.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15:16:27.664
0.0,32.75,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15:16:28.370
0.0,32.75,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15:16:29.077
0.0,32.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,15:16:30.478
0.0,32.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,15:16:31.184
0.0,32.75,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,15:16:31.891
0.0,32.75,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,15:16:32.598
0.0,32.75,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,15:16:33.305
0.0,32.75,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,15:16:34.011
0.0,32.75,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,15:16:34.718
0.0,32.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,15:16:35.425
