Q1,T1,spT1,kc,ki,kd,error,errorI,errorD,Modo,time
0.0,32.25,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14:31:38.945
0.0,32.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14:31:39.652
0.0,32.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14:31:40.358
0.0,32.25,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14:31:41.065
0.0,32.25,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14:31:41.772
0.0,32.25,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14:31:42.478
0.0,32.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14:31:43.878
0.0,32.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14:31:44.585
0.0,31.75,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14:31:45.292
