Q1,T1,spT1,kc,ki,kd,error,errorI,errorD,Modo,time
0.0,32.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16:27:51.555
0.0,32.75,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16:27:52.262
0.0,31.75,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16:27:52.969
0.0,31.75,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16:27:53.676
0.0,32.25,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16:27:54.385
0.0,32.25,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16:27:55.089
0.0,31.75,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16:27:55.796
0.0,32.25,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16:27:56.503
0.0,32.25,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16:27:57.210
0.0,32.25,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16:27:57.917
0.0,32.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16:27:58.624
0.0,32.75,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16:27:59.330
0.0,31.75,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16:28:00.037
