Q1,T1,spT1,kc,ki,kd,error,errorI,errorD,Modo,time
0.0,32.25,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14:39:48.570
0.0,32.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14:39:49.277
0.0,32.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14:39:49.983
0.0,32.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14:39:50.690
0.0,32.75,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14:39:51.397
0.0,32.25,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14:39:52.103
0.0,32.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14:39:52.810
0.0,32.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14:39:54.210
0.0,32.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14:39:54.917
0.0,32.75,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14:39:55.625
0.0,32.75,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14:39:56.331
