Q1,T1,spT1,kc,ki,kd,error,errorI,errorD,Modo,time
0.0,32.75,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15:39:07.302
0.0,32.75,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15:39:08.008
0.0,32.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15:39:08.715
0.0,33.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15:39:09.422
0.0,33.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15:39:10.128
0.0,32.25,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15:39:10.834
0.0,32.75,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15:39:11.541
0.0,33.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,15:39:13.634
0.0,32.75,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,15:39:14.341
0.0,32.75,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,15:39:15.048
0.0,33.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,15:39:15.754
0.0,32.75,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,15:39:16.461
0.0,32.75,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,15:39:17.167
0.0,33.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,15:39:17.874
0.0,33.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,15:39:18.581
0.0,32.75,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,15:39:19.288
0.0,32.75,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,15:39:19.995
0.0,32.75,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,15:39:20.701
0.0,32.75,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,15:39:21.408
0.0,32.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,15:39:22.115
0.0,33.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,15:39:22.821
0.0,32.25,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,15:39:23.528
