Q1,T1,spT1,kc,ki,kd,error,errorI,errorD,Modo,time
0.0,31.75,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16:40:44.902
0.0,32.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16:40:45.611
0.0,32.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16:40:46.316
0.0,32.25,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16:40:47.023
0.0,32.75,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16:40:47.730
0.0,32.25,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16:40:48.438
0.0,32.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16:40:49.145
0.0,32.75,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16:40:51.239
0.0,32.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16:40:51.950
0.0,32.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16:40:52.655
0.0,32.25,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16:41:02.238
0.0,32.25,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16:41:02.945
0.0,31.75,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16:41:03.651
0.0,31.75,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16:41:04.356
0.0,32.25,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16:41:05.061
0.0,32.75,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16:41:05.770
0.0,32.25,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16:41:06.475
0.0,32.5,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16:41:07.180
0.0,32.5,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16:41:07.886
0.0,32.25,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16:41:08.592
0.0,32.5,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16:41:09.298
0.0,32.25,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16:41:10.005
0.0,32.25,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16:41:10.711
0.0,32.5,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16:41:11.413
0.0,32.5,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16:41:12.118
0.0,32.25,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16:41:12.825
0.0,32.75,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16:41:13.533
0.0,32.75,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16:41:14.241
0.0,32.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16:41:14.944
0.0,32.75,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16:41:15.655
0.0,32.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16:41:16.359
0.0,32.25,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16:41:17.065
0.0,32.5,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16:41:17.770
0.0,32.75,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16:41:18.480
0.0,31.75,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16:41:19.190
0.0,31.75,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16:41:19.895
0.0,32.5,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16:41:20.603
0.0,32.25,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16:41:21.308
0.0,32.5,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16:41:22.013
0.0,32.75,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16:41:22.720
0.0,32.25,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16:41:23.424
0.0,32.75,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16:41:24.130
0.0,32.75,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16:41:24.835
0.0,32.75,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16:41:25.541
0.0,32.25,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16:41:26.246
0.0,32.25,150.0,10.0,0.0,0.0,0.0,0.0,0.0,1,16:41:36.759
0.0,32.5,150.0,10.0,0.0,0.0,0.0,0.0,0.0,1,16:41:37.466
0.0,32.0,150.0,10.0,0.0,0.0,0.0,0.0,0.0,1,16:41:38.174
0.0,32.0,150.0,10.0,0.0,0.0,0.0,0.0,0.0,1,16:41:38.884
0.0,32.25,150.0,10.0,0.0,0.0,0.0,0.0,0.0,1,16:41:39.591
0.0,32.25,150.0,10.0,0.0,0.0,0.0,0.0,0.0,1,16:41:40.296
0.0,33.0,150.0,10.0,0.0,0.0,0.0,0.0,0.0,1,16:41:41.001
0.0,32.25,150.0,10.0,0.0,0.0,0.0,0.0,0.0,1,16:41:41.706
0.0,32.75,150.0,10.0,0.0,0.0,0.0,0.0,0.0,1,16:41:42.412
0.0,32.75,150.0,10.0,0.0,0.0,0.0,0.0,0.0,1,16:41:43.119
