Q1,T1,spT1,kc,ki,kd,error,errorI,errorD,Modo,time
0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12:45:24.587
0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12:45:25.287
0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12:45:25.988
0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12:45:26.689
0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12:45:27.390
0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12:45:28.091
0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12:45:28.792
0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12:45:29.493
0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12:45:30.196
0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12:45:30.896
0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12:45:31.597
0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12:45:32.297
0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12:45:32.999
0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12:45:33.699
0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12:45:34.400
0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12:45:35.103
0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12:45:35.803
0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12:45:36.502
0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12:45:37.203
0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12:45:37.904
0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12:45:38.605
0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12:45:39.306
0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12:45:40.007
0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12:45:40.708
0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12:45:41.414
0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12:45:42.109
0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12:45:42.810
0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12:45:43.511
0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12:45:44.212
0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12:45:44.912
0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12:45:45.613
0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12:45:46.314
0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12:45:47.014
0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12:45:47.715
0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12:45:48.416
