Q1,T1,spT1,kc,ki,kd,error,errorI,errorD,Modo,time
0.0,32.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14:46:08.773
0.0,32.25,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14:46:09.480
0.0,32.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14:46:10.187
0.0,32.25,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14:46:10.894
0.0,32.75,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14:46:11.601
0.0,32.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14:46:12.308
0.0,32.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14:46:13.014
0.0,32.25,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14:46:13.721
0.0,32.75,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14:46:14.428
0.0,32.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14:46:15.135
0.0,32.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14:46:15.842
0.0,31.75,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14:46:16.549
0.0,32.25,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14:46:17.255
0.0,32.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14:46:18.656
0.0,32.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14:46:19.363
0.0,32.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14:46:20.070
0.0,32.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14:46:20.776
0.0,32.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14:46:21.483
0.0,32.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14:46:22.190
