Q1,T1,spT1,kc,ki,kd,error,errorI,errorD,Modo,time
0.0,31.75,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15:32:23.519
0.0,32.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15:32:24.226
0.0,32.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15:32:24.933
0.0,32.25,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15:32:25.640
0.0,32.75,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15:32:26.347
0.0,32.75,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15:32:27.053
0.0,32.75,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15:32:27.760
0.0,32.75,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15:32:28.467
0.0,32.75,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15:32:29.174
0.0,32.25,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15:32:29.880
0.0,32.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15:32:30.587
0.0,32.75,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15:32:31.294
0.0,32.75,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15:32:32.001
0.0,32.75,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15:32:32.708
0.0,32.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15:32:33.415
0.0,32.75,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15:32:34.122
0.0,32.25,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15:32:34.829
0.0,32.25,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15:32:35.535
0.0,32.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15:32:36.243
0.0,32.25,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15:32:36.949
0.0,32.75,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15:32:37.656
0.0,32.75,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15:32:38.364
0.0,32.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,15:32:39.764
0.0,32.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,15:32:40.471
0.0,32.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,15:32:41.178
0.0,32.75,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,15:32:41.885
0.0,32.75,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,15:32:42.591
