Q1,T1,spT1,kc,ki,kd,error,errorI,errorD,Modo,time
0.0,32.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14:40:50.628
0.0,32.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14:40:51.334
0.0,32.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14:40:52.040
0.0,32.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14:40:52.747
0.0,32.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14:40:53.453
0.0,32.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14:40:54.160
0.0,32.25,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14:40:54.866
0.0,32.25,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14:40:55.573
0.0,32.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14:40:56.279
0.0,32.25,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14:40:56.986
0.0,32.25,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14:40:57.692
0.0,32.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14:40:58.399
0.0,32.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14:40:59.798
0.0,32.25,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14:41:00.505
0.0,32.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14:41:01.211
0.0,32.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14:41:01.918
0.0,32.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14:41:02.624
0.0,32.25,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14:41:03.331
0.0,32.25,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14:41:04.038
