Q1,T1,spT1,kc,ki,kd,error,errorI,errorD,Modo,time
0.0,31.25,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13:26:33.959
0.0,31.75,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13:26:34.666
0.0,31.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13:26:35.373
0.0,32.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13:26:36.079
0.0,31.25,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13:26:36.786
0.0,32.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13:26:37.493
0.0,31.75,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13:26:38.199
0.0,31.25,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13:26:38.907
0.0,31.75,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13:26:39.614
0.0,31.75,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13:26:40.321
0.0,32.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13:26:41.027
0.0,31.75,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13:26:41.734
0.0,31.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13:26:42.440
0.0,31.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13:26:43.147
0.0,31.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13:26:43.854
0.0,32.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13:26:44.561
0.0,31.75,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13:26:45.267
0.0,31.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13:26:45.974
0.0,32.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13:26:46.681
0.0,32.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13:26:47.388
0.0,32.25,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13:26:48.094
0.0,31.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13:26:48.801
0.0,31.75,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13:26:49.508
0.0,31.75,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13:26:50.214
0.0,32.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13:26:50.921
0.0,32.25,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13:26:51.628
0.0,32.25,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13:26:52.335
0.0,31.75,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13:26:53.042
0.0,32.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,13:26:54.442
0.0,32.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,13:26:55.149
0.0,32.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,13:26:55.855
0.0,31.75,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,13:26:56.562
0.0,31.25,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,13:26:57.269
0.0,32.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,13:26:57.975
0.0,32.25,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,13:26:58.682
0.0,31.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,13:26:59.389
0.0,32.25,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,13:27:00.096
0.0,32.25,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,13:27:00.802
0.0,31.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,13:27:01.510
0.0,32.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,13:27:02.216
