Q1,T1,spT1,kc,ki,kd,error,errorI,errorD,Modo,time
0.0,32.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16:55:41.424
0.0,32.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16:55:42.131
0.0,32.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16:55:42.837
0.0,32.25,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16:55:43.545
0.0,32.25,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16:55:44.252
0.0,32.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16:55:44.958
0.0,32.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16:55:45.665
0.0,32.75,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16:55:46.373
0.0,32.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16:55:47.080
0.0,32.25,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16:55:47.787
0.0,32.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16:55:48.494
0.0,32.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16:55:49.201
0.0,32.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16:55:49.908
0.0,32.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16:55:50.615
0.0,32.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16:55:51.322
0.0,32.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16:55:52.029
0.0,32.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16:55:52.736
0.0,32.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16:55:54.136
0.0,32.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16:55:54.843
0.0,32.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16:55:55.550
0.0,32.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16:55:56.257
0.0,32.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16:55:56.965
0.0,32.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16:55:57.672
0.0,32.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16:55:58.379
0.0,32.75,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16:55:59.086
0.0,32.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16:55:59.793
