Q1,T1,spT1,kc,ki,kd,error,errorI,errorD,Modo,time
0.0,31.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17:24:54.139
0.0,32.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17:24:54.846
0.0,32.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17:24:55.553
0.0,31.75,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17:24:56.260
0.0,31.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,17:24:57.660
0.0,31.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,17:24:58.368
0.0,31.75,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,17:24:59.075
0.0,31.75,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,17:24:59.782
0.0,31.75,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1,17:25:04.744
0.0,31.75,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1,17:25:05.451
0.0,31.75,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1,17:25:06.159
0.0,31.75,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1,17:25:06.866
0.0,31.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1,17:25:07.573
0.0,31.75,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1,17:25:08.280
0.0,31.75,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1,17:25:08.987
0.0,32.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1,17:25:09.694
0.0,31.75,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1,17:25:10.401
0.0,31.25,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1,17:25:11.108
0.0,32.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1,17:25:11.815
0.0,31.25,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1,17:25:12.523
0.0,31.75,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1,17:25:13.230
0.0,31.75,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1,17:25:13.937
0.0,31.75,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1,17:25:14.644
0.0,31.75,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1,17:25:15.353
0.0,32.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1,17:25:16.058
0.0,31.75,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1,17:25:16.766
0.0,31.75,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1,17:25:17.473
0.0,31.75,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1,17:25:18.180
0.0,31.75,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1,17:25:18.887
0.0,31.75,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1,17:25:19.595
0.0,32.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1,17:25:20.302
0.0,31.75,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1,17:25:21.009
0.0,31.75,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1,17:25:21.716
0.0,31.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1,17:25:22.423
0.0,31.25,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1,17:25:23.131
0.0,31.75,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1,17:25:23.838
0.0,31.25,100.0,10.0,0.5,400.0,0.0,0.0,0.0,1,17:25:35.031
0.0,31.75,100.0,10.0,0.5,400.0,0.0,0.0,0.0,1,17:25:35.738
0.0,32.0,100.0,10.0,0.5,400.0,0.0,0.0,0.0,1,17:25:36.445
0.0,31.75,100.0,10.0,0.5,400.0,0.0,0.0,0.0,1,17:25:37.152
0.0,31.25,100.0,10.0,0.5,400.0,0.0,0.0,0.0,1,17:25:37.859
0.0,31.75,100.0,10.0,0.5,400.0,0.0,0.0,0.0,1,17:25:38.566
0.0,32.0,100.0,10.0,0.5,400.0,0.0,0.0,0.0,1,17:25:39.273
0.0,32.0,100.0,10.0,0.5,400.0,0.0,0.0,0.0,1,17:25:39.981
0.0,31.0,100.0,10.0,0.5,400.0,0.0,0.0,0.0,1,17:25:40.688
0.0,31.75,100.0,10.0,0.5,400.0,0.0,0.0,0.0,1,17:25:41.395
0.0,31.5,100.0,10.0,0.5,400.0,0.0,0.0,0.0,1,17:25:42.102
0.0,31.5,100.0,10.0,0.5,400.0,0.0,0.0,0.0,1,17:25:42.810
0.0,32.0,100.0,10.0,0.5,400.0,0.0,0.0,0.0,1,17:25:43.517
0.0,31.75,100.0,10.0,0.5,400.0,0.0,0.0,0.0,1,17:25:44.224
