Q1,T1,spT1,kc,ki,kd,error,errorI,errorD,Modo,time
0.0,32.25,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17:24:08.170
0.0,32.25,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17:24:08.877
0.0,32.25,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17:24:09.584
0.0,32.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17:24:10.291
0.0,32.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17:24:10.998
0.0,32.25,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17:24:11.705
0.0,31.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17:24:12.412
0.0,32.25,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17:24:13.119
0.0,32.25,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17:24:13.826
