Q1,T1,spT1,kc,ki,kd,error,errorI,errorD,Modo,time
0.0,32.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14:22:24.904
0.0,32.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14:22:25.610
0.0,32.25,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14:22:26.317
0.0,32.25,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14:22:27.023
0.0,32.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14:22:27.756
0.0,32.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14:22:28.436
0.0,32.25,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14:22:29.142
0.0,32.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14:22:29.850
0.0,32.25,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14:22:30.556
0.0,32.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14:22:31.262
0.0,32.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14:22:31.969
0.0,32.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14:22:32.675
0.0,32.25,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14:22:33.381
0.0,32.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14:22:34.088
0.0,32.25,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14:22:34.794
0.0,31.75,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14:22:35.501
0.0,32.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14:22:36.207
0.0,32.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14:22:36.914
0.0,32.25,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14:22:37.620
0.0,32.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14:22:38.327
0.0,32.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14:22:39.033
0.0,32.25,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14:22:39.740
0.0,32.25,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14:22:40.446
0.0,32.25,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14:22:41.153
0.0,32.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14:22:41.859
0.0,32.25,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14:22:42.566
0.0,32.25,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14:22:43.272
0.0,32.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14:22:43.978
0.0,32.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14:22:44.685
0.0,32.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14:22:45.392
0.0,32.75,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14:22:46.099
0.0,32.25,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14:22:46.805
0.0,32.25,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14:22:47.511
0.0,32.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14:22:48.218
0.0,32.25,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14:22:48.925
0.0,32.25,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14:22:49.635
0.0,32.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14:22:50.340
0.0,32.75,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14:22:51.044
0.0,32.25,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14:22:51.750
0.0,32.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14:22:52.457
0.0,32.25,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14:22:53.163
0.0,32.25,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14:22:53.870
0.0,31.75,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14:22:54.576
0.0,32.25,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14:22:55.283
