Q1,T1,spT1,kc,ki,kd,error,errorI,errorD,Modo,time
0.0,32.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11:31:24.579
0.0,32.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11:31:25.589
0.0,32.25,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11:31:26.595
0.0,32.5,25.0,0.0,0.0,0.0,-7.5,0.0,-7.5,1,11:31:27.603
0.0,32.0,25.0,0.0,0.0,0.0,-7.5,0.0,-7.5,1,11:31:28.610
0.0,31.75,25.0,0.0,0.0,0.0,-6.75,0.0,0.75,1,11:31:29.617
0.0,32.0,25.0,0.0,0.0,0.0,-7.25,0.0,-0.5,1,11:31:30.624
0.0,32.0,150.0,0.0,0.0,0.0,117.75,0.0,0.0,1,11:31:34.643
0.0,32.0,150.0,0.0,0.0,0.0,118.0,0.0,0.25,1,11:31:35.651
0.0,32.25,150.0,0.0,0.0,0.0,118.0,0.0,0.25,1,11:31:36.658
0.0,32.0,150.0,0.0,0.0,0.0,118.0,0.0,0.0,1,11:31:37.669
0.0,32.25,150.0,0.0,0.0,0.0,118.0,0.0,0.0,1,11:31:38.679
0.0,32.25,150.0,0.0,0.0,0.0,117.75,0.0,-0.25,1,11:31:39.686
0.0,32.5,150.0,0.0,0.0,0.0,117.75,0.0,-0.25,1,11:31:40.692
0.0,32.0,150.0,0.0,0.0,0.0,118.0,0.0,0.25,1,11:31:41.699
0.0,32.25,150.0,0.0,0.0,0.0,117.75,0.0,-0.25,1,11:31:42.706
0.0,32.5,150.0,0.0,0.0,0.0,117.5,0.0,-0.25,1,11:31:43.714
100.0,32.25,150.0,10.0,0.0,0.0,117.75,0.0,0.0,1,11:31:44.774
100.0,32.0,150.0,10.0,0.0,0.0,117.75,0.0,0.0,1,11:31:45.781
100.0,31.75,150.0,10.0,0.0,0.0,118.25,0.0,0.5,1,11:31:46.788
100.0,31.75,150.0,10.0,0.0,0.0,118.25,0.0,0.5,1,11:31:47.796
100.0,31.5,150.0,10.0,0.0,0.0,118.5,0.0,0.25,1,11:31:48.803
100.0,32.5,150.0,10.0,0.0,0.0,118.5,0.0,0.25,1,11:31:49.810
100.0,32.0,150.0,10.0,0.0,0.0,118.0,0.0,-0.5,1,11:31:50.817
100.0,32.25,150.0,10.0,0.0,0.0,117.75,0.0,-0.25,1,11:31:51.841
100.0,32.0,150.0,10.0,0.0,0.0,117.75,0.0,-0.25,1,11:31:52.860
100.0,32.0,150.0,10.0,0.0,0.0,117.5,0.0,-0.25,1,11:31:53.887
100.0,32.25,150.0,10.0,0.0,0.0,117.75,0.0,0.25,1,11:31:54.909
100.0,32.5,150.0,10.0,0.0,0.0,117.75,0.0,0.25,1,11:31:55.922
100.0,32.5,150.0,10.0,0.0,0.0,118.0,0.0,0.25,1,11:31:56.938
100.0,32.0,150.0,10.0,0.0,0.0,118.0,0.0,0.0,1,11:31:57.952
100.0,32.25,150.0,10.0,0.0,0.0,117.75,0.0,-0.25,1,11:31:58.972
100.0,31.5,150.0,10.0,0.0,0.0,117.75,0.0,-0.25,1,11:31:59.990
100.0,32.5,150.0,10.0,0.0,0.0,118.25,0.0,0.5,1,11:32:01.017
100.0,32.5,150.0,10.0,0.0,0.0,117.5,0.0,-0.75,1,11:32:02.037
100.0,32.0,150.0,10.0,0.0,0.0,118.0,0.0,0.5,1,11:32:03.044
100.0,32.5,150.0,10.0,0.0,0.0,118.0,0.0,0.5,1,11:32:04.051
